,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,value,year
5939,5,ANTIOQUIA,5854,VALDIVIA,2899.35,2017
5940,5,ANTIOQUIA,5858,VEGACHÍ,36.45,2017
5941,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,,2017
5942,5,ANTIOQUIA,5885,YALÍ,52.31,2017
5943,5,ANTIOQUIA,5887,YARUMAL,93.9,2017
5944,5,ANTIOQUIA,5890,YOLOMBÓ,13.34,2017
5945,5,ANTIOQUIA,5893,YONDÓ (Casabe),4.58,2017
5946,5,ANTIOQUIA,5895,ZARAGOZA,346.92,2017
5947,81,ARAUCA,81065,ARAUQUITA,116.63,2017
5948,81,ARAUCA,81300,FORTUL,,2017
5949,81,ARAUCA,81591,PUERTO RONDÓN,4.59,2017
5950,81,ARAUCA,81736,SARAVENA,,2017
5951,81,ARAUCA,81794,TAME,,2017
5952,13,BOLÍVAR,13006,ACHÍ,12.48,2017
5953,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,,2017
5954,13,BOLÍVAR,13042,ARENAL,21.35,2017
5955,13,BOLÍVAR,13074,BARRANCO DE LOBA,,2017
5956,13,BOLÍVAR,13160,CANTAGALLO,600.51,2017
5957,13,BOLÍVAR,13268,EL PEÑÓN,,2017
5958,13,BOLÍVAR,13458,MONTECRISTO,510.89,2017
5959,13,BOLÍVAR,13473,MORALES,208.58,2017
5960,13,BOLÍVAR,13490,NOROSI,8.78,2017
5961,13,BOLÍVAR,13600,RIOVIEJO,15.08,2017
5962,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,161.54,2017
5963,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,4.25,2017
5964,13,BOLÍVAR,13670,SAN PABLO,2300.37,2017
5965,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,1437.1,2017
5966,13,BOLÍVAR,13744,SIMITÍ,781.04,2017
5967,13,BOLÍVAR,13810,TIQUISIO (Puerto Rico),117.04,2017
5968,15,BOYACÁ,15212,COPER,,2017
5969,15,BOYACÁ,15223,CUBARÁ,,2017
5970,15,BOYACÁ,15401,LA VICTORIA,,2017
5971,15,BOYACÁ,15442,MARIPÍ,,2017
5972,15,BOYACÁ,15480,MUZO,,2017
5973,15,BOYACÁ,15507,OTANCHE,,2017
5974,15,BOYACÁ,15531,PAUNA,,2017
5975,15,BOYACÁ,15572,PUERTO BOYACÁ,21.99,2017
5976,15,BOYACÁ,15580,QUÍPAMA,,2017
5977,15,BOYACÁ,15681,SAN PABLO DE BORBUR,,2017
5978,15,BOYACÁ,15696,SANTA SOFÍA,,2017
5979,15,BOYACÁ,15832,TUNUNGUÁ,,2017
5980,17,CALDAS,17433,MANZANARES,,2017
5981,17,CALDAS,17495,NORCASIA,,2017
5982,17,CALDAS,17541,PENSILVANIA,,2017
5983,17,CALDAS,17662,SAMANÁ,,2017
5984,17,CALDAS,17867,VICTORIA,,2017
5985,18,CAQUETÁ,18029,ALBANIA,63.28,2017
5986,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,201.43,2017
5987,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,1369.17,2017
5988,18,CAQUETÁ,18205,CURILLO,471.31,2017
5989,18,CAQUETÁ,18247,EL DONCELLO,454.95,2017
5990,18,CAQUETÁ,18256,EL PAUJIL,951.65,2017
5991,18,CAQUETÁ,18001,FLORENCIA,218.4,2017
5992,18,CAQUETÁ,18460,MILÁN,1135.54,2017
5993,18,CAQUETÁ,18410,MONTAÑITA,2491.73,2017
5994,18,CAQUETÁ,18479,MORELIA,16.06,2017
5995,18,CAQUETÁ,18592,PUERTO RICO,1635.95,2017
5996,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,1414.45,2017
5997,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,380.85,2017
5998,18,CAQUETÁ,18756,SOLANO,763.8,2017
5999,18,CAQUETÁ,18785,SOLITA,42.15,2017
6000,18,CAQUETÁ,18860,VALPARAÍSO,182.53,2017
6001,19,CAUCA,19022,ALMAGUER,,2017
6002,19,CAUCA,19050,ARGELIA,1956.52,2017
6003,19,CAUCA,19075,BALBOA,82.33,2017
6004,19,CAUCA,19100,BOLÍVAR,85.31,2017
6005,19,CAUCA,19110,BUENOS AIRES,64.54,2017
6006,19,CAUCA,19130,CAJIBÍO,407.19,2017
6007,19,CAUCA,19142,CALOTO,,2017
6008,19,CAUCA,19212,CORINTO,,2017
6009,19,CAUCA,19256,EL TAMBO,6661.01,2017
6010,19,CAUCA,19290,FLORENCIA,,2017
6011,19,CAUCA,19318,GUAPI,720.88,2017
6012,19,CAUCA,19392,LA SIERRA,,2017
6013,19,CAUCA,19397,LA VEGA,,2017
6014,19,CAUCA,19418,LÓPEZ,1467.97,2017
6015,19,CAUCA,19450,MERCADERES,126.54,2017
6016,19,CAUCA,19455,MIRANDA,,2017
6017,19,CAUCA,19473,MORALES,340.32,2017
6018,19,CAUCA,19532,PATÍA  (El Bordo),350.34,2017
6019,19,CAUCA,19533,PIAMONTE,1780.44,2017
6020,19,CAUCA,19622,ROSAS,2.78,2017
6021,19,CAUCA,19701,SANTA ROSA,,2017
6022,19,CAUCA,19760,SOTARÁ (Paispamba),,2017
6023,19,CAUCA,19780,SUÁREZ,267.19,2017
6024,19,CAUCA,19785,SUCRE,13.5,2017
6025,19,CAUCA,19807,TIMBÍO,,2017
6026,19,CAUCA,19809,TIMBIQUÍ,1633.45,2017
6027,19,CAUCA,19821,TORIBÍO,,2017
6028,20,CESAR,20011,AGUACHICA,,2017
6029,20,CESAR,20178,CHIRIGUANÁ,2.43,2017
6030,20,CESAR,20310,GONZÁLEZ,7.78,2017
6031,20,CESAR,20383,LA GLORIA,,2017
6032,20,CESAR,20517,PAILITAS,,2017
6033,20,CESAR,20550,PELAYA,,2017
6034,20,CESAR,20710,SAN ALBERTO,10.72,2017
6035,20,CESAR,20770,SAN MARTÍN,3.42,2017
6036,27,CHOCÓ,27006,ACANDÍ,8.96,2017
6037,27,CHOCÓ,27025,ALTO BAUDÓ (Pie de Pató),39.17,2017
6038,27,CHOCÓ,27050,ATRATO (Yuto),,2017
6039,27,CHOCÓ,27075,BAHÍA SOLANO (Mutis),,2017
6040,27,CHOCÓ,27077,BAJO BAUDÓ  (Pizarro),79.75,2017
6041,27,CHOCÓ,27099,BOJAYÁ (Bellavista),,2017
6042,27,CHOCÓ,27150,CARMEN DEL DARIÉN  (Curbaradó),159.99,2017
6043,27,CHOCÓ,27205,CONDOTO,13.53,2017
6044,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,11.73,2017
6045,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,184.52,2017
6046,27,CHOCÓ,27361,ISTMINA,743.05,2017
6047,27,CHOCÓ,27372,JURADÓ,,2017
6048,27,CHOCÓ,27413,LLORÓ,1.37,2017
6049,27,CHOCÓ,27425,MEDIO ATRATO (Beté),,2017
6050,27,CHOCÓ,27430,MEDIO BAUDÓ (Boca de Pepé),64.52,2017
6051,27,CHOCÓ,27450,MEDIO SAN JUAN (Andagoya),305.05,2017
6052,27,CHOCÓ,27491,NÓVITA,162.33,2017
6053,27,CHOCÓ,27495,NUQUÍ,,2017
6054,27,CHOCÓ,27001,QUIBDÓ,7.16,2017
6055,27,CHOCÓ,27580,RÍO IRÓ (Santa Rita),27.68,2017
6056,27,CHOCÓ,27600,RÍO QUITO (Paimadó),,2017
6057,27,CHOCÓ,27615,RIOSUCIO,113.87,2017
6058,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,392.52,2017
6059,27,CHOCÓ,27745,SIPÍ,258.0,2017
6060,27,CHOCÓ,27787,TADÓ,2.71,2017
6061,27,CHOCÓ,27800,UNGUÍA,34.68,2017
6062,27,CHOCÓ,27810,UNIÓN PANAMERICANA (Ánimas),,2017
6063,23,CÓRDOBA,23350,LA APARTADA,,2017
6064,23,CÓRDOBA,23466,MONTELÍBANO,1181.13,2017
6065,23,CÓRDOBA,23580,PUERTO LIBERTADOR,1412.22,2017
6066,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,552.7,2017
6067,23,CÓRDOBA,23807,TIERRALTA,1629.68,2017
6068,23,CÓRDOBA,23855,VALENCIA,4.71,2017
6069,25,CUNDINAMARCA,25148,CAPARRAPÍ,,2017
6070,25,CUNDINAMARCA,25518,PAIME,,2017
6071,25,CUNDINAMARCA,25823,TOPAIPÍ,,2017
6072,25,CUNDINAMARCA,25885,YACOPÍ,,2017
6073,94,GUAINÍA,94343,BARRANCO MINA (Cor. Departamental),,2017
6074,94,GUAINÍA,94001,INIRIDA,,2017
6075,94,GUAINÍA,94663,MAPIRIPANA (Cor. Departamental),3.72,2017
6076,94,GUAINÍA,94888,MORICHAL (Morichal Nuevo) (Cor. Departamental),26.82,2017
6077,94,GUAINÍA,94887,PANÁ PANÁ (Campo Alegre) (Cor. Departamental),,2017
6078,94,GUAINÍA,94884,PUERTO COLOMBIA (Cor. Departamental),,2017
6079,95,GUAVIARE,95015,CALAMAR,416.39,2017
6080,95,GUAVIARE,95025,EL RETORNO,1405.66,2017
6081,95,GUAVIARE,95200,MIRAFLORES,1699.29,2017
6082,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,1401.33,2017
6083,44,LA GUAJIRA,44090,DIBULLA,1.69,2017
6084,44,LA GUAJIRA,44001,RIOHACHA,,2017
6085,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,,2017
6086,47,MAGDALENA,47053,ARACATACA,,2017
6087,47,MAGDALENA,47189,CIÉNAGA,,2017
6088,47,MAGDALENA,47288,FUNDACIÓN,,2017
6089,47,MAGDALENA,47001,SANTA MARTA (Distrito Turístico Cultural e Histórico),7.88,2017
6090,50,META,50251,EL CASTILLO,,2017
6091,50,META,50350,LA MACARENA,1647.55,2017
6092,50,META,50400,LEJANÍAS,,2017
6093,50,META,50325,MAPIRIPÁN,315.66,2017
6094,50,META,50330,MESETAS,86.72,2017
6095,50,META,50450,PUERTO CONCORDIA,77.84,2017
6096,50,META,50568,PUERTO GAITÁN,,2017
6097,50,META,50577,PUERTO LLERAS,24.15,2017
6098,50,META,50573,PUERTO LÓPEZ,,2017
6099,50,META,50590,PUERTO RICO,1773.19,2017
6100,50,META,50683,SAN JUAN DE ARAMA,70.28,2017
6101,50,META,50689,SAN MARTÍN,,2017
6102,50,META,50370,URIBE,108.77,2017
6103,50,META,50711,VISTAHERMOSA,1473.05,2017
6104,52,NARIÑO,52019,ALBÁN (San José),,2017
6105,52,NARIÑO,52036,ANCUYA,45.6,2017
6106,52,NARIÑO,52079,BARBACOAS,4590.5,2017
6107,52,NARIÑO,52110,BUESACO,,2017
6108,52,NARIÑO,52207,CONSACÁ,,2017
6109,52,NARIÑO,52210,CONTADERO,,2017
6110,52,NARIÑO,52215,CÓRDOBA,,2017
6111,52,NARIÑO,52227,CUMBAL,,2017
6112,52,NARIÑO,52233,CUMBITARA,666.8,2017
6113,52,NARIÑO,52250,EL CHARCO,4630.67,2017
6114,52,NARIÑO,52254,EL PEÑOL,97.31,2017
6115,52,NARIÑO,52256,EL ROSARIO,765.36,2017
6116,52,NARIÑO,52260,EL TAMBO,176.28,2017
6117,52,NARIÑO,52520,FRANCISCO PIZARRO (Salahonda),258.1,2017
6118,52,NARIÑO,52356,IPIALES,1273.67,2017
6119,52,NARIÑO,52381,LA FLORIDA,83.95,2017
6120,52,NARIÑO,52385,LA LLANADA,146.45,2017
6121,52,NARIÑO,52390,LA TOLA,292.3,2017
6122,52,NARIÑO,52405,LEIVA,279.18,2017
6123,52,NARIÑO,52411,LINARES,558.06,2017
6124,52,NARIÑO,52418,LOS ANDES (Sotomayor),364.39,2017
6125,52,NARIÑO,52427,MAGÜÍ (Payán),1716.95,2017
6126,52,NARIÑO,52435,MALLAMA (Piedrancha),1.16,2017
6127,52,NARIÑO,52473,MOSQUERA,218.44,2017
6128,52,NARIÑO,52490,OLAYA HERRERA (Bocas de Satinga),3355.53,2017
6129,52,NARIÑO,52540,POLICARPA,960.41,2017
6130,52,NARIÑO,52573,PUERRES,,2017
6131,52,NARIÑO,52612,RICAURTE,784.16,2017
6132,52,NARIÑO,52621,ROBERTO PAYÁN (San José),2733.71,2017
6133,52,NARIÑO,52678,SAMANIEGO,869.33,2017
6134,52,NARIÑO,52693,SAN PABLO,,2017
6135,52,NARIÑO,52683,SANDONÁ,16.13,2017
6136,52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),530.17,2017
6137,52,NARIÑO,52699,SANTA CRUZ (Guachavés),803.08,2017
6138,52,NARIÑO,52835,TUMACO,19516.93,2017
6139,54,NORTE DE SANTANDER,54003,ÁBREGO,65.45,2017
6140,54,NORTE DE SANTANDER,54109,BUCARASICA,3.82,2017
6141,54,NORTE DE SANTANDER,54128,CÁCHIRA,,2017
6142,54,NORTE DE SANTANDER,54206,CONVENCIÓN,1315.66,2017
6143,54,NORTE DE SANTANDER,54001,CÚCUTA,323.11,2017
6144,54,NORTE DE SANTANDER,54245,EL CARMEN,758.44,2017
6145,54,NORTE DE SANTANDER,54250,EL TARRA,4300.6,2017
6146,54,NORTE DE SANTANDER,54261,EL ZULIA,134.14,2017
6147,54,NORTE DE SANTANDER,54344,HACARÍ,386.77,2017
6148,54,NORTE DE SANTANDER,54385,LA ESPERANZA,2.02,2017
6149,54,NORTE DE SANTANDER,54398,LA PLAYA,25.59,2017
6150,54,NORTE DE SANTANDER,54418,LOURDES,,2017
6151,54,NORTE DE SANTANDER,54498,OCAÑA,10.62,2017
6152,54,NORTE DE SANTANDER,54670,SAN CALIXTO,640.32,2017
6153,54,NORTE DE SANTANDER,54720,SARDINATA,4112.41,2017
6154,54,NORTE DE SANTANDER,54800,TEORAMA,2479.63,2017
6155,54,NORTE DE SANTANDER,54810,TIBÚ,13685.69,2017
6156,54,NORTE DE SANTANDER,54820,TOLEDO,,2017
6157,86,PUTUMAYO,86001,MOCOA,76.23,2017
6158,86,PUTUMAYO,86320,ORITO,3969.91,2017
6159,86,PUTUMAYO,86568,PUERTO ASÍS,9664.6,2017
6160,86,PUTUMAYO,86569,PUERTO CAICEDO,2998.37,2017
6161,86,PUTUMAYO,86571,PUERTO GUZMÁN,2029.9,2017
6162,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,1403.95,2017
6163,86,PUTUMAYO,86757,SAN MIGUEL (La Dorada),3553.66,2017
6164,86,PUTUMAYO,86760,SANTIAGO,,2017
6165,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ (La Hormiga),4132.44,2017
6166,86,PUTUMAYO,86885,VILLAGARZÓN,1759.91,2017
6167,68,SANTANDER,68020,ALBANIA,,2017
6168,68,SANTANDER,68081,BARRANCABERMEJA,,2017
6169,68,SANTANDER,68092,BETULIA,,2017
6170,68,SANTANDER,68101,BOLÍVAR,6.82,2017
6171,68,SANTANDER,68176,CHIMA,,2017
6172,68,SANTANDER,68190,CIMITARRA,3.04,2017
6173,68,SANTANDER,68209,CONFINES,,2017
6174,68,SANTANDER,68211,CONTRATACIÓN,,2017
6175,68,SANTANDER,68235,EL CARMEN,4.51,2017
6176,68,SANTANDER,68250,EL PEÑÓN,,2017
6177,68,SANTANDER,68255,EL PLAYÓN,,2017
6178,68,SANTANDER,68271,FLORIÁN,,2017
6179,68,SANTANDER,68307,GIRÓN,,2017
6180,68,SANTANDER,68322,GUAPOTÁ,,2017
6181,68,SANTANDER,68324,GUAVATÁ,,2017
6182,68,SANTANDER,68344,HATO,,2017
6183,68,SANTANDER,68377,LA BELLEZA,,2017
6184,68,SANTANDER,68397,LA PAZ,,2017
6185,68,SANTANDER,68385,LANDÁZURI,,2017
6186,68,SANTANDER,68522,PALMAR,,2017
6187,68,SANTANDER,68524,PALMAS DEL SOCORRO,,2017
6188,68,SANTANDER,68573,PUERTO PARRA,,2017
6189,68,SANTANDER,68615,RIONEGRO,5.68,2017
6190,68,SANTANDER,68655,SABANA DE TORRES,,2017
6191,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,,2017
6192,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,3.86,2017
6193,68,SANTANDER,68745,SIMACOTA,6.08,2017
6194,68,SANTANDER,68755,SOCORRO,,2017
6195,68,SANTANDER,68773,SUCRE,,2017
6196,68,SANTANDER,68861,VÉLEZ,,2017
6197,76,VALLE DEL CAUCA,76100,BOLÍVAR,75.42,2017
6198,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1030.16,2017
6199,76,VALLE DEL CAUCA,76001,CALI,,2017
6200,76,VALLE DEL CAUCA,76126,CALIMA (El Darién),43.6,2017
6201,76,VALLE DEL CAUCA,76233,DAGUA,45.82,2017
6202,76,VALLE DEL CAUCA,76364,JAMUNDÍ,61.56,2017
6203,76,VALLE DEL CAUCA,76834,TULUÁ,4.75,2017
6204,97,VAUPÉS,97161,CARURÚ,105.46,2017
6205,97,VAUPÉS,97001,MITÚ,,2017
6206,97,VAUPÉS,97511,PACOA (Cor. Departamental),,2017
6207,97,VAUPÉS,97777,PAPUNAUA (Cor. Departamental),,2017
6208,97,VAUPÉS,97666,TARAIRA,,2017
6209,97,VAUPÉS,97889,YAVARATÉ (Cor. Departamental),,2017
6210,99,VICHADA,99773,CUMARIBO,652.72,2017
6211,99,VICHADA,99524,LA PRIMAVERA,,2017
6212,99,VICHADA,99624,SANTA ROSALÍA,,2017
6213,91,AMAZONAS,91263,EL ENCANTO (Cor. Departamental),4.12,2018
6214,91,AMAZONAS,91405,LA CHORRERA (Cor. Departamental),6.04,2018
6215,91,AMAZONAS,91407,LA PEDRERA (Cor. Departamental),,2018
6216,91,AMAZONAS,91430,LA VICTORIA (Pacoa) (Cor. Departamental),,2018
6217,91,AMAZONAS,91460,MIRITÍ-PARANÁ (Campoamor) (Cor. Departamental),,2018
6218,91,AMAZONAS,91530,PUERTO ALEGRÍA (Cor. Departamental),111.49,2018
6219,91,AMAZONAS,91536,PUERTO ARICA (Cor. Departamental),,2018
6220,91,AMAZONAS,91669,SANTANDER (Araracuara) (Cor. Departamental),,2018
6221,5,ANTIOQUIA,5031,AMALFI,205.61,2018
6222,5,ANTIOQUIA,5040,ANORÍ,969.49,2018
6223,5,ANTIOQUIA,5045,APARTADÓ,1.51,2018
6224,5,ANTIOQUIA,5055,ARGELIA,,2018
6225,5,ANTIOQUIA,5107,BRICEÑO,289.04,2018
6226,5,ANTIOQUIA,5120,CÁCERES,1826.23,2018
6227,5,ANTIOQUIA,5134,CAMPAMENTO,204.57,2018
6228,5,ANTIOQUIA,5142,CARACOLÍ,,2018
6229,5,ANTIOQUIA,5147,CAREPA,,2018
6230,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,,2018
6231,5,ANTIOQUIA,5154,CAUCASIA,2.25,2018
6232,5,ANTIOQUIA,5172,CHIGORODÓ,5.31,2018
6233,5,ANTIOQUIA,5197,COCORNÁ,,2018
6234,5,ANTIOQUIA,5234,DABEIBA,,2018
6235,5,ANTIOQUIA,5237,DON MATÍAS,,2018
6236,5,ANTIOQUIA,5250,EL BAGRE,811.02,2018
6237,5,ANTIOQUIA,5284,FRONTINO,,2018
6238,5,ANTIOQUIA,5310,GÓMEZ PLATA,,2018
6239,5,ANTIOQUIA,5361,ITUANGO,882.69,2018
6240,5,ANTIOQUIA,5425,MACEO,,2018
6241,5,ANTIOQUIA,5475,MURINDÓ,,2018
6242,5,ANTIOQUIA,5480,MUTATÁ,3.49,2018
6243,5,ANTIOQUIA,5483,NARIÑO,,2018
6244,5,ANTIOQUIA,5495,NECHÍ,708.03,2018
6245,5,ANTIOQUIA,5490,NECOCLÍ,,2018
6246,5,ANTIOQUIA,5579,PUERTO BERRÍO,,2018
6247,5,ANTIOQUIA,5585,PUERTO NARE,,2018
6248,5,ANTIOQUIA,5591,PUERTO TRIUNFO,,2018
6249,5,ANTIOQUIA,5604,REMEDIOS,45.37,2018
6250,5,ANTIOQUIA,5628,SABANALARGA,,2018
6251,5,ANTIOQUIA,5647,SAN ANDRÉS,,2018
6252,5,ANTIOQUIA,5649,SAN CARLOS,,2018
6253,5,ANTIOQUIA,5652,SAN FRANCISCO,28.75,2018
6254,5,ANTIOQUIA,5660,SAN LUIS,8.91,2018
6255,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2.66,2018
6256,5,ANTIOQUIA,5667,SAN RAFAEL,,2018
6257,5,ANTIOQUIA,5670,SAN ROQUE,,2018
6258,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,,2018
6259,5,ANTIOQUIA,5736,SEGOVIA,306.59,2018
6260,5,ANTIOQUIA,5756,SONSÓN,,2018
6261,5,ANTIOQUIA,5790,TARAZÁ,3728.41,2018
6262,5,ANTIOQUIA,5819,TOLEDO,3.44,2018
6263,5,ANTIOQUIA,5837,TURBO,56.84,2018
6264,5,ANTIOQUIA,5842,URAMITA,,2018
6265,5,ANTIOQUIA,5847,URRAO,,2018
6266,5,ANTIOQUIA,5854,VALDIVIA,2623.54,2018
6267,5,ANTIOQUIA,5858,VEGACHÍ,42.29,2018
6268,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,,2018
6269,5,ANTIOQUIA,5885,YALÍ,58.28,2018
6270,5,ANTIOQUIA,5887,YARUMAL,87.63,2018
6271,5,ANTIOQUIA,5890,YOLOMBÓ,23.41,2018
6272,5,ANTIOQUIA,5893,YONDÓ (Casabe),6.5,2018
6273,5,ANTIOQUIA,5895,ZARAGOZA,471.23,2018
6274,81,ARAUCA,81065,ARAUQUITA,7.44,2018
6275,81,ARAUCA,81300,FORTUL,,2018
6276,81,ARAUCA,81591,PUERTO RONDÓN,,2018
6277,81,ARAUCA,81736,SARAVENA,,2018
6278,81,ARAUCA,81794,TAME,,2018
6279,13,BOLÍVAR,13006,ACHÍ,12.53,2018
6280,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,,2018
6281,13,BOLÍVAR,13042,ARENAL,2.51,2018
6282,13,BOLÍVAR,13074,BARRANCO DE LOBA,,2018
6283,13,BOLÍVAR,13160,CANTAGALLO,728.93,2018
6284,13,BOLÍVAR,13268,EL PEÑÓN,,2018
6285,13,BOLÍVAR,13458,MONTECRISTO,716.53,2018
6286,13,BOLÍVAR,13473,MORALES,234.16,2018
6287,13,BOLÍVAR,13490,NOROSI,13.5,2018
6288,13,BOLÍVAR,13600,RIOVIEJO,2.12,2018
6289,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,233.76,2018
6290,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,4.14,2018
6291,13,BOLÍVAR,13670,SAN PABLO,3315.51,2018
6292,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2009.22,2018
6293,13,BOLÍVAR,13744,SIMITÍ,1206.26,2018
6294,13,BOLÍVAR,13810,TIQUISIO (Puerto Rico),134.51,2018
6295,15,BOYACÁ,15212,COPER,,2018
6296,15,BOYACÁ,15223,CUBARÁ,,2018
6297,15,BOYACÁ,15401,LA VICTORIA,,2018
6298,15,BOYACÁ,15442,MARIPÍ,,2018
6299,15,BOYACÁ,15480,MUZO,,2018
6300,15,BOYACÁ,15507,OTANCHE,2.8,2018
6301,15,BOYACÁ,15531,PAUNA,,2018
6302,15,BOYACÁ,15572,PUERTO BOYACÁ,13.68,2018
6303,15,BOYACÁ,15580,QUÍPAMA,,2018
6304,15,BOYACÁ,15681,SAN PABLO DE BORBUR,,2018
6305,15,BOYACÁ,15696,SANTA SOFÍA,,2018
6306,15,BOYACÁ,15832,TUNUNGUÁ,,2018
6307,17,CALDAS,17433,MANZANARES,,2018
6308,17,CALDAS,17495,NORCASIA,,2018
6309,17,CALDAS,17541,PENSILVANIA,,2018
6310,17,CALDAS,17662,SAMANÁ,,2018
6311,17,CALDAS,17867,VICTORIA,,2018
6312,18,CAQUETÁ,18029,ALBANIA,61.92,2018
6313,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,303.88,2018
6314,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,1006.74,2018
6315,18,CAQUETÁ,18205,CURILLO,342.83,2018
6316,18,CAQUETÁ,18247,EL DONCELLO,413.36,2018
6317,18,CAQUETÁ,18256,EL PAUJIL,704.08,2018
6318,18,CAQUETÁ,18001,FLORENCIA,267.99,2018
6319,18,CAQUETÁ,18460,MILÁN,1226.44,2018
6320,18,CAQUETÁ,18410,MONTAÑITA,2989.69,2018
6321,18,CAQUETÁ,18479,MORELIA,21.04,2018
6322,18,CAQUETÁ,18592,PUERTO RICO,1454.45,2018
6323,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,1592.82,2018
6324,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,264.01,2018
6325,18,CAQUETÁ,18756,SOLANO,825.37,2018
6326,18,CAQUETÁ,18785,SOLITA,55.15,2018
6327,18,CAQUETÁ,18860,VALPARAÍSO,231.95,2018
6328,19,CAUCA,19022,ALMAGUER,,2018
6329,19,CAUCA,19050,ARGELIA,2369.96,2018
6330,19,CAUCA,19075,BALBOA,198.37,2018
6331,19,CAUCA,19100,BOLÍVAR,15.9,2018
6332,19,CAUCA,19110,BUENOS AIRES,125.74,2018
6333,19,CAUCA,19130,CAJIBÍO,323.07,2018
6334,19,CAUCA,19142,CALOTO,1.6,2018
6335,19,CAUCA,19212,CORINTO,10.54,2018
6336,19,CAUCA,19256,EL TAMBO,7242.99,2018
6337,19,CAUCA,19290,FLORENCIA,,2018
6338,19,CAUCA,19318,GUAPI,678.57,2018
6339,19,CAUCA,19392,LA SIERRA,,2018
6340,19,CAUCA,19397,LA VEGA,,2018
6341,19,CAUCA,19418,LÓPEZ,1319.76,2018
6342,19,CAUCA,19450,MERCADERES,25.14,2018
6343,19,CAUCA,19455,MIRANDA,2.27,2018
6344,19,CAUCA,19473,MORALES,309.79,2018
6345,19,CAUCA,19532,PATÍA  (El Bordo),405.01,2018
6346,19,CAUCA,19533,PIAMONTE,1997.22,2018
6347,19,CAUCA,19622,ROSAS,3.89,2018
6348,19,CAUCA,19701,SANTA ROSA,,2018
6349,19,CAUCA,19760,SOTARÁ (Paispamba),,2018
6350,19,CAUCA,19780,SUÁREZ,383.53,2018
6351,19,CAUCA,19785,SUCRE,6.8,2018
6352,19,CAUCA,19807,TIMBÍO,,2018
6353,19,CAUCA,19809,TIMBIQUÍ,1696.92,2018
6354,19,CAUCA,19821,TORIBÍO,,2018
6355,20,CESAR,20011,AGUACHICA,,2018
6356,20,CESAR,20178,CHIRIGUANÁ,,2018
6357,20,CESAR,20310,GONZÁLEZ,7.1,2018
6358,20,CESAR,20383,LA GLORIA,,2018
6359,20,CESAR,20517,PAILITAS,,2018
6360,20,CESAR,20550,PELAYA,,2018
6361,20,CESAR,20710,SAN ALBERTO,13.79,2018
6362,20,CESAR,20770,SAN MARTÍN,10.21,2018
6363,27,CHOCÓ,27006,ACANDÍ,4.47,2018
6364,27,CHOCÓ,27025,ALTO BAUDÓ (Pie de Pató),21.62,2018
6365,27,CHOCÓ,27050,ATRATO (Yuto),,2018
6366,27,CHOCÓ,27075,BAHÍA SOLANO (Mutis),,2018
6367,27,CHOCÓ,27077,BAJO BAUDÓ  (Pizarro),53.69,2018
6368,27,CHOCÓ,27099,BOJAYÁ (Bellavista),,2018
6369,27,CHOCÓ,27150,CARMEN DEL DARIÉN  (Curbaradó),153.39,2018
6370,27,CHOCÓ,27205,CONDOTO,11.43,2018
6371,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,5.51,2018
6372,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,138.36,2018
6373,27,CHOCÓ,27361,ISTMINA,577.36,2018
6374,27,CHOCÓ,27372,JURADÓ,,2018
6375,27,CHOCÓ,27413,LLORÓ,,2018
